RUN	com.testingexcellence.simulations.CreateSimulation	createsimulation	1559220230744	 	3.1.2
REQUEST	49		Conector IMS HttpCode 400	1559220234949	1559220235991	KO	j.i.IOException: Premature close
REQUEST	73		Conector IMS HttpCode 400	1559220234949	1559220235994	KO	j.i.IOException: Premature close
REQUEST	79		Conector IMS HttpCode 400	1559220234421	1559220236000	KO	j.i.IOException: Premature close
REQUEST	168		Conector XO HttpCode 400 Redirect 1	1559220235154	1559220236019	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	168	END	1559220232686	1559220236019
REQUEST	71		Conector IMS HttpCode 400	1559220235156	1559220236026	KO	j.i.IOException: Premature close
REQUEST	23		Conector IMS HttpCode 400	1559220235152	1559220236031	KO	j.i.IOException: Premature close
REQUEST	1		Conector IMS HttpCode 200	1559220235160	1559220236039	KO	j.i.IOException: Premature close
REQUEST	89		Conector IMS HttpCode 200	1559220235173	1559220236043	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	89	END	1559220232593	1559220236044
REQUEST	180		Conector XO HttpCode 400	1559220235175	1559220236048	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	180	END	1559220232696	1559220236048
REQUEST	97		Conector IMS HttpCode 200	1559220235174	1559220236049	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	97	END	1559220232597	1559220236050
REQUEST	184		Conector XO HttpCode 400 Redirect 1	1559220235240	1559220236060	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	184	END	1559220232698	1559220236060
REQUEST	33		Conector IMS HttpCode 400	1559220235238	1559220236062	KO	j.i.IOException: Premature close
REQUEST	128		Conector XO HttpCode 400	1559220235242	1559220236064	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	128	END	1559220232624	1559220236065
REQUEST	52		Conector IMS HttpCode 400 Redirect 1	1559220235427	1559220236129	KO	j.i.IOException: Premature close
REQUEST	45		Conector IMS HttpCode 400 Redirect 1	1559220235436	1559220236131	KO	j.i.IOException: Premature close
REQUEST	165		Conector XO HttpCode 400 Redirect 1	1559220235505	1559220236148	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	165	END	1559220232685	1559220236148
REQUEST	46		Conector IMS HttpCode 200 Redirect 1	1559220233053	1559220236153	KO	j.i.IOException: Premature close
REQUEST	74		Conector IMS HttpCode 200 Redirect 1	1559220233137	1559220236156	KO	j.i.IOException: Premature close
REQUEST	2		Conector IMS HttpCode 422 Redirect 1	1559220235586	1559220236168	KO	j.i.IOException: Premature close
REQUEST	95		Conector IMS HttpCode 400	1559220235607	1559220236173	KO	j.i.IOException: Premature close
REQUEST	7		Conector IMS HttpCode 400	1559220235624	1559220236179	KO	j.i.IOException: Premature close
REQUEST	32		Conector IMS HttpCode 400	1559220235629	1559220236182	KO	j.i.IOException: Premature close
REQUEST	72		Conector IMS HttpCode 422 Redirect 1	1559220235649	1559220236191	KO	j.i.IOException: Premature close
REQUEST	61		Conector IMS HttpCode 400	1559220234522	1559220236196	OK	 
REQUEST	86		Conector IMS HttpCode 422	1559220234619	1559220236197	OK	 
REQUEST	44		Conector IMS HttpCode 400	1559220234247	1559220236206	OK	 
REQUEST	63		Conector IMS HttpCode 422 Redirect 1	1559220234854	1559220236211	KO	status.find.is(422), but actually found 200
REQUEST	57		Conector IMS HttpCode 400	1559220234822	1559220236216	OK	 
REQUEST	10		Conector IMS HttpCode 400	1559220234864	1559220236215	OK	 
REQUEST	100		Conector IMS HttpCode 200	1559220234932	1559220236219	OK	 
REQUEST	70		Conector IMS HttpCode 400	1559220234931	1559220236219	OK	 
REQUEST	29		Conector IMS HttpCode 200	1559220234931	1559220236223	OK	 
REQUEST	189		Conector XO HttpCode 400 Redirect 1	1559220235503	1559220236224	OK	 
USER	Cenários de Testes Funcionais Conector X0	189	END	1559220232710	1559220236225
REQUEST	51		Conector IMS HttpCode 422	1559220234996	1559220236226	OK	 
REQUEST	17		Conector IMS HttpCode 200	1559220234891	1559220236229	OK	 
REQUEST	57		Conector IMS HttpCode 400 Redirect 1	1559220236216	1559220236230	OK	 
REQUEST	10		Conector IMS HttpCode 400 Redirect 1	1559220236217	1559220236236	OK	 
REQUEST	70		Conector IMS HttpCode 400 Redirect 1	1559220236219	1559220236240	OK	 
REQUEST	100		Conector IMS HttpCode 200 Redirect 1	1559220236219	1559220236244	OK	 
REQUEST	29		Conector IMS HttpCode 200 Redirect 1	1559220236223	1559220236245	OK	 
REQUEST	51		Conector IMS HttpCode 422 Redirect 1	1559220236226	1559220236246	KO	status.find.is(422), but actually found 200
REQUEST	17		Conector IMS HttpCode 200 Redirect 1	1559220236229	1559220236248	OK	 
REQUEST	57		Conector IMS HttpCode 400	1559220236230	1559220236251	OK	 
USER	Cenários de Testes Funcionais Conector IMS	100	END	1559220232598	1559220236245
USER	Cenários de Testes Funcionais Conector IMS	29	END	1559220232556	1559220236246
REQUEST	81		Conector IMS HttpCode 200	1559220235104	1559220236253	OK	 
REQUEST	40		Conector IMS HttpCode 422 Redirect 1	1559220235136	1559220236253	KO	status.find.is(422), but actually found 200
REQUEST	15		Conector IMS HttpCode 400	1559220235155	1559220236253	OK	 
REQUEST	65		Conector IMS HttpCode 200	1559220235103	1559220236254	OK	 
REQUEST	10		Conector IMS HttpCode 200	1559220236236	1559220236257	OK	 
REQUEST	70		Conector IMS HttpCode 200	1559220236241	1559220236263	OK	 
REQUEST	51		Conector IMS HttpCode 400	1559220236247	1559220236265	OK	 
REQUEST	17		Conector IMS HttpCode 200	1559220236249	1559220236267	OK	 
REQUEST	57		Conector IMS HttpCode 400 Redirect 1	1559220236251	1559220236268	OK	 
REQUEST	81		Conector IMS HttpCode 200 Redirect 1	1559220236253	1559220236269	OK	 
REQUEST	65		Conector IMS HttpCode 200 Redirect 1	1559220236254	1559220236271	OK	 
REQUEST	15		Conector IMS HttpCode 400 Redirect 1	1559220236253	1559220236276	OK	 
REQUEST	40		Conector IMS HttpCode 400	1559220236253	1559220236277	OK	 
REQUEST	10		Conector IMS HttpCode 200 Redirect 1	1559220236262	1559220236283	OK	 
REQUEST	70		Conector IMS HttpCode 200 Redirect 1	1559220236264	1559220236285	OK	 
REQUEST	51		Conector IMS HttpCode 400 Redirect 1	1559220236265	1559220236286	OK	 
REQUEST	77		Conector IMS HttpCode 400	1559220235157	1559220236289	OK	 
REQUEST	15		Conector IMS HttpCode 200	1559220236276	1559220236296	OK	 
REQUEST	156		Conector XO HttpCode 400 Redirect 1	1559220235206	1559220236300	OK	 
REQUEST	40		Conector IMS HttpCode 400 Redirect 1	1559220236277	1559220236300	OK	 
REQUEST	10		Conector IMS HttpCode 200	1559220236283	1559220236302	OK	 
REQUEST	70		Conector IMS HttpCode 200	1559220236285	1559220236303	OK	 
REQUEST	77		Conector IMS HttpCode 400 Redirect 1	1559220236290	1559220236305	OK	 
REQUEST	17		Conector IMS HttpCode 200 Redirect 1	1559220236267	1559220236305	OK	 
REQUEST	51		Conector IMS HttpCode 400	1559220236286	1559220236305	OK	 
REQUEST	65		Conector IMS HttpCode 200	1559220236271	1559220236306	OK	 
USER	Cenários de Testes Funcionais Conector X0	156	END	1559220232681	1559220236301
REQUEST	176		Conector XO HttpCode 400 Redirect 1	1559220235182	1559220236306	OK	 
USER	Cenários de Testes Funcionais Conector IMS	17	END	1559220232552	1559220236305
USER	Cenários de Testes Funcionais Conector X0	176	END	1559220232693	1559220236307
REQUEST	81		Conector IMS HttpCode 200	1559220236270	1559220236307	OK	 
REQUEST	57		Conector IMS HttpCode 200	1559220236268	1559220236309	OK	 
REQUEST	24		Conector IMS HttpCode 200	1559220235238	1559220236309	OK	 
REQUEST	15		Conector IMS HttpCode 200 Redirect 1	1559220236296	1559220236313	OK	 
REQUEST	64		Conector IMS HttpCode 200 Redirect 1	1559220235386	1559220236313	OK	 
USER	Cenários de Testes Funcionais Conector IMS	64	END	1559220232578	1559220236314
REQUEST	80		Conector IMS HttpCode 400	1559220235391	1559220236315	OK	 
REQUEST	40		Conector IMS HttpCode 400	1559220236300	1559220236319	OK	 
REQUEST	10		Conector IMS HttpCode 200 Redirect 1	1559220236303	1559220236322	OK	 
REQUEST	157		Conector XO HttpCode 400 Redirect 1	1559220235454	1559220236322	OK	 
REQUEST	78		Conector IMS HttpCode 400 Redirect 1	1559220235442	1559220236322	OK	 
REQUEST	103		Conector XO HttpCode 400 Redirect 1	1559220235470	1559220236323	OK	 
REQUEST	87		Conector IMS HttpCode 422 Redirect 1	1559220235474	1559220236324	KO	status.find.is(422), but actually found 200
REQUEST	70		Conector IMS HttpCode 200 Redirect 1	1559220236303	1559220236324	OK	 
REQUEST	51		Conector IMS HttpCode 400 Redirect 1	1559220236306	1559220236327	OK	 
REQUEST	77		Conector IMS HttpCode 200	1559220236305	1559220236329	OK	 
REQUEST	65		Conector IMS HttpCode 200 Redirect 1	1559220236306	1559220236330	OK	 
REQUEST	81		Conector IMS HttpCode 200 Redirect 1	1559220236308	1559220236331	OK	 
REQUEST	117		Conector XO HttpCode 400 Redirect 1	1559220235480	1559220236330	OK	 
REQUEST	24		Conector IMS HttpCode 200 Redirect 1	1559220236309	1559220236333	KO	j.i.IOException: Premature close
REQUEST	57		Conector IMS HttpCode 200 Redirect 1	1559220236309	1559220236335	OK	 
REQUEST	80		Conector IMS HttpCode 400 Redirect 1	1559220236315	1559220236337	OK	 
REQUEST	15		Conector IMS HttpCode 200	1559220236313	1559220236340	OK	 
REQUEST	40		Conector IMS HttpCode 400 Redirect 1	1559220236319	1559220236343	OK	 
REQUEST	197		Conector XO HttpCode 400 Redirect 1	1559220235507	1559220236345	OK	 
REQUEST	78		Conector IMS HttpCode 400	1559220236323	1559220236348	OK	 
REQUEST	77		Conector IMS HttpCode 200 Redirect 1	1559220236329	1559220236348	OK	 
USER	Cenários de Testes Funcionais Conector X0	157	END	1559220232681	1559220236323
USER	Cenários de Testes Funcionais Conector IMS	10	END	1559220232465	1559220236323
USER	Cenários de Testes Funcionais Conector X0	103	END	1559220232599	1559220236323
USER	Cenários de Testes Funcionais Conector IMS	70	END	1559220232581	1559220236325
USER	Cenários de Testes Funcionais Conector IMS	65	END	1559220232578	1559220236331
USER	Cenários de Testes Funcionais Conector IMS	81	END	1559220232590	1559220236331
USER	Cenários de Testes Funcionais Conector X0	117	END	1559220232613	1559220236332
USER	Cenários de Testes Funcionais Conector IMS	24	END	1559220232555	1559220236334
USER	Cenários de Testes Funcionais Conector X0	197	END	1559220232722	1559220236346
REQUEST	76		Conector IMS HttpCode 400	1559220234931	1559220236351	OK	 
REQUEST	51		Conector IMS HttpCode 200	1559220236328	1559220236352	OK	 
REQUEST	57		Conector IMS HttpCode 200	1559220236337	1559220236354	OK	 
REQUEST	87		Conector IMS HttpCode 400	1559220236324	1559220236357	OK	 
REQUEST	149		Conector XO HttpCode 400 Redirect 1	1559220235509	1559220236359	OK	 
USER	Cenários de Testes Funcionais Conector X0	149	END	1559220232677	1559220236360
REQUEST	80		Conector IMS HttpCode 200	1559220236337	1559220236361	OK	 
REQUEST	40		Conector IMS HttpCode 200	1559220236343	1559220236362	OK	 
REQUEST	15		Conector IMS HttpCode 200 Redirect 1	1559220236346	1559220236362	OK	 
REQUEST	78		Conector IMS HttpCode 400 Redirect 1	1559220236348	1559220236363	OK	 
REQUEST	76		Conector IMS HttpCode 400 Redirect 1	1559220236351	1559220236365	OK	 
REQUEST	77		Conector IMS HttpCode 200	1559220236349	1559220236366	OK	 
USER	Cenários de Testes Funcionais Conector IMS	15	END	1559220232547	1559220236363
REQUEST	51		Conector IMS HttpCode 200 Redirect 1	1559220236353	1559220236368	OK	 
REQUEST	57		Conector IMS HttpCode 200 Redirect 1	1559220236354	1559220236370	OK	 
USER	Cenários de Testes Funcionais Conector IMS	57	END	1559220232568	1559220236370
REQUEST	87		Conector IMS HttpCode 400 Redirect 1	1559220236358	1559220236373	OK	 
REQUEST	80		Conector IMS HttpCode 200 Redirect 1	1559220236361	1559220236379	OK	 
REQUEST	40		Conector IMS HttpCode 200 Redirect 1	1559220236362	1559220236383	OK	 
REQUEST	77		Conector IMS HttpCode 200 Redirect 1	1559220236366	1559220236387	OK	 
REQUEST	78		Conector IMS HttpCode 200	1559220236363	1559220236387	OK	 
REQUEST	76		Conector IMS HttpCode 200	1559220236366	1559220236388	OK	 
USER	Cenários de Testes Funcionais Conector IMS	77	END	1559220232588	1559220236387
REQUEST	51		Conector IMS HttpCode 200	1559220236368	1559220236390	OK	 
REQUEST	87		Conector IMS HttpCode 400	1559220236373	1559220236392	OK	 
REQUEST	76		Conector IMS HttpCode 200 Redirect 1	1559220236388	1559220236404	OK	 
REQUEST	51		Conector IMS HttpCode 200 Redirect 1	1559220236390	1559220236404	OK	 
REQUEST	87		Conector IMS HttpCode 400 Redirect 1	1559220236392	1559220236405	OK	 
USER	Cenários de Testes Funcionais Conector IMS	51	END	1559220232563	1559220236405
REQUEST	82		Conector IMS HttpCode 200 Redirect 1	1559220233141	1559220236422	KO	j.i.IOException: Premature close
REQUEST	18		Conector IMS HttpCode 200 Redirect 1	1559220233056	1559220236455	KO	j.i.IOException: Premature close
REQUEST	42		Conector IMS HttpCode 200 Redirect 1	1559220233084	1559220236467	KO	j.i.IOException: Premature close
REQUEST	50		Conector IMS HttpCode 200 Redirect 1	1559220233089	1559220236471	KO	j.i.IOException: Premature close
REQUEST	26		Conector IMS HttpCode 200 Redirect 1	1559220233062	1559220236570	KO	j.i.IOException: Premature close
REQUEST	34		Conector IMS HttpCode 200 Redirect 1	1559220233078	1559220236572	KO	j.i.IOException: Premature close
REQUEST	107		Conector XO HttpCode 200 Redirect 1	1559220233375	1559220236573	KO	j.i.IOException: Premature close
REQUEST	41		Conector IMS HttpCode 200 Redirect 1	1559220233346	1559220236579	KO	j.i.IOException: Premature close
REQUEST	99		Conector IMS HttpCode 200 Redirect 1	1559220233374	1559220236581	KO	j.i.IOException: Premature close
REQUEST	93		Conector IMS HttpCode 400	1559220235795	1559220236585	KO	j.i.IOException: Premature close
REQUEST	86		Conector IMS HttpCode 422 Redirect 1	1559220236197	1559220236591	KO	j.i.IOException: Premature close
REQUEST	59		Conector IMS HttpCode 200	1559220235838	1559220236595	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector IMS	59	END	1559220232569	1559220236595
REQUEST	5		Conector IMS HttpCode 400	1559220235808	1559220236616	KO	j.i.IOException: Premature close
REQUEST	61		Conector IMS HttpCode 400 Redirect 1	1559220236197	1559220236664	KO	j.i.IOException: Premature close
REQUEST	172		Conector XO HttpCode 200 Redirect 1	1559220233669	1559220236676	KO	j.i.IOException: Premature close
REQUEST	75		Conector IMS HttpCode 200 Redirect 1	1559220233272	1559220236678	KO	j.i.IOException: Premature close
REQUEST	148		Conector XO HttpCode 200 Redirect 1	1559220233625	1559220236679	KO	j.i.IOException: Premature close
REQUEST	188		Conector XO HttpCode 200 Redirect 1	1559220233670	1559220236683	KO	j.i.IOException: Premature close
REQUEST	142		Conector XO HttpCode 400 Redirect 1	1559220233767	1559220236696	KO	j.i.IOException: Premature close
REQUEST	158		Conector XO HttpCode 400 Redirect 1	1559220233740	1559220236697	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	142	END	1559220232671	1559220236697
USER	Cenários de Testes Funcionais Conector X0	158	END	1559220232682	1559220236698
REQUEST	66		Conector IMS HttpCode 200 Redirect 1	1559220233131	1559220236702	KO	j.i.IOException: Premature close
REQUEST	91		Conector IMS HttpCode 200 Redirect 1	1559220233372	1559220236707	KO	j.i.IOException: Premature close
REQUEST	196		Conector XO HttpCode 200 Redirect 1	1559220233671	1559220236731	KO	j.i.IOException: Premature close
REQUEST	83		Conector IMS HttpCode 422 Redirect 1	1559220235540	1559220236747	KO	status.find.is(422), but actually found 200
REQUEST	16		Conector IMS HttpCode 200	1559220235617	1559220236748	OK	 
REQUEST	27		Conector IMS HttpCode 400	1559220235573	1559220236749	OK	 
REQUEST	173		Conector XO HttpCode 400	1559220234124	1559220236749	OK	 
REQUEST	88		Conector IMS HttpCode 400 Redirect 1	1559220235575	1559220236751	OK	 
REQUEST	140		Conector XO HttpCode 400 Redirect 1	1559220235682	1559220236768	KO	j.i.IOException: Premature close
USER	Cenários de Testes Funcionais Conector X0	140	END	1559220232670	1559220236769
REQUEST	8		Conector IMS HttpCode 200	1559220232532	1559220236967	OK	 
REQUEST	14		Conector IMS HttpCode 200	1559220232547	1559220237007	OK	 
REQUEST	182		Conector XO HttpCode 200	1559220232698	1559220237017	OK	 
REQUEST	3		Conector IMS HttpCode 200	1559220232532	1559220237048	OK	 
REQUEST	22		Conector IMS HttpCode 200	1559220232555	1559220237049	OK	 
REQUEST	11		Conector IMS HttpCode 200	1559220232537	1559220237051	OK	 
REQUEST	143		Conector XO HttpCode 200	1559220232673	1559220237056	OK	 
REQUEST	30		Conector IMS HttpCode 200	1559220232557	1559220237058	OK	 
REQUEST	60		Conector IMS HttpCode 200	1559220232669	1559220237061	OK	 
REQUEST	38		Conector IMS HttpCode 200	1559220232559	1559220237064	OK	 
REQUEST	52		Conector IMS HttpCode 400	1559220236130	1559220237093	OK	 
REQUEST	28		Conector IMS HttpCode 200	1559220232557	1559220237094	OK	 
REQUEST	54		Conector IMS HttpCode 200	1559220232740	1559220237097	OK	 
REQUEST	120		Conector XO HttpCode 400 Redirect 1	1559220235619	1559220237164	OK	 
REQUEST	31		Conector IMS HttpCode 400 Redirect 1	1559220235598	1559220237164	OK	 
USER	Cenários de Testes Funcionais Conector X0	120	END	1559220232615	1559220237164
REQUEST	67		Conector IMS HttpCode 422 Redirect 1	1559220235545	1559220237165	KO	status.find.is(422), but actually found 200
REQUEST	12		Conector IMS HttpCode 200	1559220232531	1559220237284	OK	 
REQUEST	20		Conector IMS HttpCode 200	1559220232554	1559220237286	OK	 
REQUEST	94		Conector IMS HttpCode 200	1559220232596	1559220237288	OK	 
REQUEST	118		Conector XO HttpCode 200	1559220232614	1559220237291	OK	 
REQUEST	110		Conector XO HttpCode 200	1559220232607	1559220237295	OK	 
REQUEST	164		Conector XO HttpCode 200	1559220232685	1559220237296	OK	 
REQUEST	132		Conector XO HttpCode 200	1559220232630	1559220237300	OK	 
REQUEST	102		Conector XO HttpCode 200	1559220232599	1559220237300	OK	 
REQUEST	166		Conector XO HttpCode 200	1559220232686	1559220237305	OK	 
REQUEST	116		Conector XO HttpCode 200	1559220232613	1559220237305	OK	 
REQUEST	135		Conector XO HttpCode 200	1559220232752	1559220237307	OK	 
REQUEST	174		Conector XO HttpCode 200	1559220232692	1559220237311	OK	 
REQUEST	19		Conector IMS HttpCode 200	1559220232555	1559220237331	OK	 
REQUEST	44		Conector IMS HttpCode 400 Redirect 1	1559220236206	1559220237407	KO	j.i.IOException: Premature close
REQUEST	69		Conector IMS HttpCode 422	1559220233222	1559220237422	OK	 
REQUEST	62		Conector IMS HttpCode 422	1559220233256	1559220237423	OK	 
REQUEST	198		Conector XO HttpCode 400	1559220233516	1559220237425	OK	 
REQUEST	35		Conector IMS HttpCode 200	1559220232558	1559220237427	OK	 
REQUEST	56		Conector IMS HttpCode 200	1559220232741	1559220237431	OK	 
REQUEST	151		Conector XO HttpCode 200	1559220232679	1559220237435	OK	 
REQUEST	183		Conector XO HttpCode 200	1559220232699	1559220237437	OK	 
REQUEST	74		Conector IMS HttpCode 422	1559220236157	1559220237452	OK	 
REQUEST	190		Conector XO HttpCode 400	1559220233518	1559220237486	OK	 
REQUEST	6		Conector IMS HttpCode 422	1559220233308	1559220237509	OK	 
REQUEST	72		Conector IMS HttpCode 400	1559220236192	1559220237511	OK	 
REQUEST	33		Conector IMS HttpCode 200	1559220236062	1559220237512	OK	 
REQUEST	84		Conector IMS HttpCode 200	1559220235792	1559220237515	OK	 
REQUEST	1		Conector IMS HttpCode 200	1559220236039	1559220237515	OK	 
REQUEST	79		Conector IMS HttpCode 400	1559220236001	1559220237521	OK	 
REQUEST	73		Conector IMS HttpCode 200	1559220235995	1559220237521	OK	 
REQUEST	48		Conector IMS HttpCode 200	1559220235694	1559220237532	OK	 
REQUEST	150		Conector XO HttpCode 400	1559220233514	1559220237545	OK	 
REQUEST	95		Conector IMS HttpCode 200	1559220236173	1559220237608	OK	 
REQUEST	7		Conector IMS HttpCode 200	1559220236179	1559220237609	OK	 
REQUEST	46		Conector IMS HttpCode 422	1559220236154	1559220237609	OK	 
REQUEST	55		Conector IMS HttpCode 400	1559220235960	1559220237611	OK	 
REQUEST	49		Conector IMS HttpCode 200	1559220235992	1559220237611	OK	 
REQUEST	71		Conector IMS HttpCode 200	1559220236026	1559220237612	OK	 
REQUEST	23		Conector IMS HttpCode 200	1559220236032	1559220237621	OK	 
REQUEST	45		Conector IMS HttpCode 400	1559220236131	1559220237620	OK	 
REQUEST	68		Conector IMS HttpCode 200	1559220235928	1559220237621	OK	 
REQUEST	2		Conector IMS HttpCode 400	1559220236168	1559220237622	OK	 
REQUEST	39		Conector IMS HttpCode 400	1559220235923	1559220237623	OK	 
REQUEST	96		Conector IMS HttpCode 200	1559220235760	1559220237624	OK	 
REQUEST	32		Conector IMS HttpCode 200	1559220236183	1559220237628	OK	 
REQUEST	43		Conector IMS HttpCode 422	1559220235685	1559220237628	OK	 
REQUEST	55		Conector IMS HttpCode 400 Redirect 1	1559220237611	1559220237630	OK	 
REQUEST	71		Conector IMS HttpCode 200 Redirect 1	1559220237612	1559220237638	OK	 
REQUEST	45		Conector IMS HttpCode 400 Redirect 1	1559220237621	1559220237646	OK	 
REQUEST	23		Conector IMS HttpCode 200 Redirect 1	1559220237621	1559220237647	OK	 
REQUEST	68		Conector IMS HttpCode 200 Redirect 1	1559220237621	1559220237650	OK	 
REQUEST	2		Conector IMS HttpCode 400 Redirect 1	1559220237623	1559220237651	OK	 
REQUEST	96		Conector IMS HttpCode 200 Redirect 1	1559220237624	1559220237652	OK	 
REQUEST	39		Conector IMS HttpCode 400 Redirect 1	1559220237623	1559220237653	OK	 
REQUEST	43		Conector IMS HttpCode 422 Redirect 1	1559220237629	1559220237654	KO	status.find.is(422), but actually found 200
REQUEST	32		Conector IMS HttpCode 200 Redirect 1	1559220237628	1559220237654	OK	 
REQUEST	55		Conector IMS HttpCode 200	1559220237630	1559220237655	OK	 
USER	Cenários de Testes Funcionais Conector IMS	96	END	1559220232596	1559220237653
REQUEST	71		Conector IMS HttpCode 200	1559220237638	1559220237660	OK	 
REQUEST	45		Conector IMS HttpCode 200	1559220237646	1559220237668	OK	 
REQUEST	23		Conector IMS HttpCode 200	1559220237647	1559220237669	OK	 
REQUEST	2		Conector IMS HttpCode 400	1559220237651	1559220237670	OK	 
REQUEST	68		Conector IMS HttpCode 200	1559220237651	1559220237671	OK	 
REQUEST	43		Conector IMS HttpCode 400	1559220237654	1559220237672	OK	 
REQUEST	55		Conector IMS HttpCode 200 Redirect 1	1559220237655	1559220237673	OK	 
REQUEST	32		Conector IMS HttpCode 200	1559220237654	1559220237674	OK	 
REQUEST	39		Conector IMS HttpCode 400	1559220237653	1559220237675	OK	 
REQUEST	71		Conector IMS HttpCode 200 Redirect 1	1559220237661	1559220237680	OK	 
USER	Cenários de Testes Funcionais Conector IMS	71	END	1559220232582	1559220237680
REQUEST	45		Conector IMS HttpCode 200 Redirect 1	1559220237668	1559220237687	OK	 
REQUEST	2		Conector IMS HttpCode 400 Redirect 1	1559220237670	1559220237687	OK	 
REQUEST	23		Conector IMS HttpCode 200 Redirect 1	1559220237669	1559220237689	OK	 
USER	Cenários de Testes Funcionais Conector IMS	23	END	1559220232555	1559220237689
REQUEST	68		Conector IMS HttpCode 200 Redirect 1	1559220237672	1559220237690	OK	 
REQUEST	43		Conector IMS HttpCode 400 Redirect 1	1559220237672	1559220237690	OK	 
USER	Cenários de Testes Funcionais Conector IMS	68	END	1559220232579	1559220237690
REQUEST	32		Conector IMS HttpCode 200 Redirect 1	1559220237674	1559220237692	OK	 
USER	Cenários de Testes Funcionais Conector IMS	32	END	1559220232557	1559220237692
REQUEST	39		Conector IMS HttpCode 400 Redirect 1	1559220237675	1559220237693	OK	 
REQUEST	55		Conector IMS HttpCode 200	1559220237674	1559220237694	OK	 
REQUEST	45		Conector IMS HttpCode 200	1559220237687	1559220237701	OK	 
REQUEST	2		Conector IMS HttpCode 200	1559220237688	1559220237703	OK	 
REQUEST	55		Conector IMS HttpCode 200 Redirect 1	1559220237694	1559220237706	OK	 
REQUEST	43		Conector IMS HttpCode 400	1559220237691	1559220237708	OK	 
REQUEST	39		Conector IMS HttpCode 200	1559220237693	1559220237709	OK	 
USER	Cenários de Testes Funcionais Conector IMS	55	END	1559220232567	1559220237707
REQUEST	135		Conector XO HttpCode 200 Redirect 1	1559220237307	1559220237896	KO	j.i.IOException: Premature close
REQUEST	44		Conector IMS HttpCode 400	1559220237408	1559220237897	OK	 
REQUEST	174		Conector XO HttpCode 200 Redirect 1	1559220237312	1559220237897	KO	j.i.IOException: Premature close
REQUEST	19		Conector IMS HttpCode 200 Redirect 1	1559220237331	1559220237899	KO	j.i.IOException: Premature close
REQUEST	198		Conector XO HttpCode 400 Redirect 1	1559220237425	1559220237900	OK	 
USER	Cenários de Testes Funcionais Conector X0	198	END	1559220232723	1559220237900
REQUEST	35		Conector IMS HttpCode 200 Redirect 1	1559220237427	1559220237911	OK	 
REQUEST	56		Conector IMS HttpCode 200 Redirect 1	1559220237431	1559220237914	OK	 
REQUEST	151		Conector XO HttpCode 200 Redirect 1	1559220237436	1559220237921	OK	 
REQUEST	183		Conector XO HttpCode 200 Redirect 1	1559220237438	1559220237922	OK	 
REQUEST	74		Conector IMS HttpCode 422 Redirect 1	1559220237452	1559220237926	KO	status.find.is(422), but actually found 200
REQUEST	6		Conector IMS HttpCode 422 Redirect 1	1559220237509	1559220237926	KO	status.find.is(422), but actually found 200
REQUEST	190		Conector XO HttpCode 400 Redirect 1	1559220237486	1559220237928	OK	 
USER	Cenários de Testes Funcionais Conector X0	190	END	1559220232712	1559220237928
REQUEST	33		Conector IMS HttpCode 200 Redirect 1	1559220237512	1559220237935	OK	 
REQUEST	72		Conector IMS HttpCode 400 Redirect 1	1559220237512	1559220237940	OK	 
REQUEST	1		Conector IMS HttpCode 200 Redirect 1	1559220237515	1559220237941	OK	 
USER	Cenários de Testes Funcionais Conector IMS	1	END	1559220232456	1559220237942
REQUEST	84		Conector IMS HttpCode 200 Redirect 1	1559220237515	1559220237949	OK	 
REQUEST	79		Conector IMS HttpCode 400 Redirect 1	1559220237521	1559220237951	OK	 
REQUEST	73		Conector IMS HttpCode 200 Redirect 1	1559220237521	1559220237956	OK	 
REQUEST	173		Conector XO HttpCode 400 Redirect 1	1559220236749	1559220237960	KO	j.i.IOException: Premature close
REQUEST	48		Conector IMS HttpCode 200 Redirect 1	1559220237533	1559220237960	OK	 
USER	Cenários de Testes Funcionais Conector X0	173	END	1559220232690	1559220237961
USER	Cenários de Testes Funcionais Conector IMS	48	END	1559220232562	1559220237961
REQUEST	7		Conector IMS HttpCode 200 Redirect 1	1559220237610	1559220237962	OK	 
REQUEST	49		Conector IMS HttpCode 200 Redirect 1	1559220237611	1559220237964	OK	 
REQUEST	66		Conector IMS HttpCode 422	1559220236702	1559220237977	OK	 
REQUEST	45		Conector IMS HttpCode 200 Redirect 1	1559220237701	1559220237981	OK	 
USER	Cenários de Testes Funcionais Conector IMS	45	END	1559220232561	1559220237981
REQUEST	2		Conector IMS HttpCode 200 Redirect 1	1559220237703	1559220237983	OK	 
REQUEST	39		Conector IMS HttpCode 200 Redirect 1	1559220237710	1559220237985	OK	 
REQUEST	43		Conector IMS HttpCode 400 Redirect 1	1559220237708	1559220237991	OK	 
