RUN	com.testingexcellence.simulations.CreateSimulation	createsimulation	1559234922742	 	3.1.2
USER	Testes Funcionais Conector IMS	92	END	1559234924592	1559234927188
USER	Testes Funcionais Conector IMS	52	END	1559234924567	1559234927190
USER	Testes Funcionais Conector IMS	76	END	1559234924583	1559234927191
REQUEST	141		Request - X0 - Code 200	1559234924617	1559234927194	OK	 
REQUEST	116		Request - X0 - Code 400	1559234925492	1559234927197	OK	 
USER	Testes Funcionais Conector X0	116	END	1559234924605	1559234927198
REQUEST	173		Request - X0 - Code 200	1559234924631	1559234927201	OK	 
REQUEST	6		Request - IMS - Code 422	1559234925443	1559234927201	KO	status.find.is(422), but actually found 200
REQUEST	22		Request - IMS - Code 422	1559234925636	1559234927202	KO	status.find.is(422), but actually found 200
REQUEST	50		Request - IMS - Code 422	1559234925191	1559234927203	KO	status.find.is(422), but actually found 200
REQUEST	10		Request - IMS - Code 422	1559234926919	1559234927204	KO	status.find.is(422), but actually found 200
REQUEST	99		Request - IMS - Code 422	1559234925162	1559234927205	KO	status.find.is(422), but actually found 200
REQUEST	68		Request - IMS - Code 422	1559234925329	1559234927201	KO	status.find.is(422), but actually found 200
REQUEST	123		Request - X0 - Code 400	1559234925477	1559234927207	OK	 
REQUEST	96		Request - IMS - Code 422	1559234925276	1559234927204	KO	status.find.is(422), but actually found 200
REQUEST	164		Request - X0 - Code 400	1559234925507	1559234927208	OK	 
REQUEST	83		Request - IMS - Code 422	1559234925321	1559234927207	KO	status.find.is(422), but actually found 200
REQUEST	108		Request - X0 - Code 400	1559234925490	1559234927208	OK	 
REQUEST	115		Request - X0 - Code 400	1559234925427	1559234927208	OK	 
REQUEST	180		Request - X0 - Code 400	1559234925511	1559234927209	OK	 
REQUEST	88		Request - IMS - Code 422	1559234925173	1559234927209	KO	status.find.is(422), but actually found 200
REQUEST	124		Request - X0 - Code 400	1559234925494	1559234927209	OK	 
REQUEST	98		Request - IMS - Code 422	1559234925276	1559234927210	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	6	END	1559234924461	1559234927202
USER	Testes Funcionais Conector IMS	22	END	1559234924541	1559234927204
USER	Testes Funcionais Conector IMS	50	END	1559234924565	1559234927204
USER	Testes Funcionais Conector IMS	99	END	1559234924596	1559234927206
USER	Testes Funcionais Conector IMS	10	END	1559234924462	1559234927206
USER	Testes Funcionais Conector IMS	68	END	1559234924578	1559234927207
USER	Testes Funcionais Conector X0	123	END	1559234924609	1559234927207
USER	Testes Funcionais Conector X0	164	END	1559234924627	1559234927208
USER	Testes Funcionais Conector IMS	96	END	1559234924594	1559234927208
USER	Testes Funcionais Conector IMS	83	END	1559234924587	1559234927208
USER	Testes Funcionais Conector X0	108	END	1559234924601	1559234927209
USER	Testes Funcionais Conector X0	115	END	1559234924605	1559234927209
USER	Testes Funcionais Conector X0	180	END	1559234924634	1559234927209
USER	Testes Funcionais Conector X0	124	END	1559234924609	1559234927210
USER	Testes Funcionais Conector IMS	88	END	1559234924590	1559234927210
USER	Testes Funcionais Conector IMS	98	END	1559234924595	1559234927212
REQUEST	77		Request - IMS - Code 422	1559234927190	1559234927316	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	77	END	1559234924583	1559234927317
REQUEST	61		Request - IMS - Code 422	1559234927189	1559234927319	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	61	END	1559234924576	1559234927320
REQUEST	141		Request - X0 - Code 400	1559234927194	1559234927323	OK	 
USER	Testes Funcionais Conector X0	141	END	1559234924616	1559234927324
REQUEST	35		Request - IMS - Code 422	1559234926741	1559234927571	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	35	END	1559234924550	1559234927573
REQUEST	40		Request - IMS - Code 422	1559234926792	1559234927664	KO	status.find.is(422), but actually found 200
REQUEST	27		Request - IMS - Code 422	1559234926909	1559234927664	KO	status.find.is(422), but actually found 200
REQUEST	34		Request - IMS - Code 422	1559234926920	1559234927665	KO	status.find.is(422), but actually found 200
REQUEST	16		Request - IMS - Code 422	1559234926908	1559234927666	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	40	END	1559234924556	1559234927665
USER	Testes Funcionais Conector IMS	27	END	1559234924544	1559234927665
USER	Testes Funcionais Conector IMS	16	END	1559234924536	1559234927667
USER	Testes Funcionais Conector IMS	34	END	1559234924549	1559234927667
REQUEST	53		Request - IMS - Code 422	1559234927179	1559234927669	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	53	END	1559234924567	1559234927671
REQUEST	24		Request - IMS - Code 422	1559234927183	1559234927701	KO	status.find.is(422), but actually found 200
REQUEST	75		Request - IMS - Code 422	1559234926950	1559234927702	KO	status.find.is(422), but actually found 200
REQUEST	109		Request - X0 - Code 400	1559234926935	1559234927702	OK	 
REQUEST	26		Request - IMS - Code 422	1559234927183	1559234927701	KO	status.find.is(422), but actually found 200
REQUEST	18		Request - IMS - Code 422	1559234927165	1559234927706	KO	status.find.is(422), but actually found 200
USER	Testes Funcionais Conector IMS	24	END	1559234924542	1559234927702
USER	Testes Funcionais Conector IMS	75	END	1559234924583	1559234927703
USER	Testes Funcionais Conector X0	109	END	1559234924601	1559234927703
USER	Testes Funcionais Conector IMS	26	END	1559234924544	1559234927704
USER	Testes Funcionais Conector IMS	18	END	1559234924540	1559234927707
REQUEST	173		Request - X0 - Code 400	1559234927201	1559234927733	OK	 
USER	Testes Funcionais Conector X0	173	END	1559234924630	1559234927733
